order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original,generated_problem_english
15,274903,70729,49379,88064,1,0,4,40263,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,4,4,96054,46303,,3*3*2,0,1.0,1,1.0,Find the prime factorization of 18.
16,274903,70729,49295,87980,1,1,1,75422,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,75422,46303,,2x2x3,0,,1,1.0,Find the prime factorization of 12.
17,274903,70729,49397,88082,1,0,1,6844,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,6844,46303,,2x2x7,0,,5,5.0,Find the prime factorization of 28.
18,264268,70729,52147,91471,1,1,1,101248,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,101248,46303,,3x3x2,0,,1,1.0,Find the prime factorization of 18.
19,277537,70729,49294,87979,1,1,1,30313,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,30313,46303,,2x2x2,0,,1,1.0,Find the prime factorization of 8.
20,264268,70729,52151,91475,1,0,1,9072,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,9072,46303,,2x3x5,0,,17,17.0,Find the prime factorization of 30.
21,264268,70729,49400,88085,1,0,1,4090,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,4090,46303,,5x3x2,0,,21,21.0,Find the prime factorization of 30.
22,264268,70729,49321,88006,1,0,1,104254,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,104254,46303,,7x3x2,0,,1,1.0,Find the prime factorization of 42.
23,264268,70729,49383,88068,1,0,1,10157,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,10157,46303,,2x3x5,0,,8,8.0,Find the prime factorization of 30.
24,270581,70729,49319,88004,1,1,1,31769,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,31769,46303,,3x2x3,0,,3,3.0,Find the prime factorization of 18.
1,274903,70730,49295,87980,1,1,1,18161,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,18161,46303,,3 x 2 x 2,0,,3,3.0,Find the prime factorization of 12.
2,276996,70730,49401,88086,1,0,2,49171,tutor,fill_in_1,8120,12309,57,MasterySection,6928,84.0,Prime Number,35135,1357,4,4,67748,46303,,7x6,0,1.0,1,1.0,Find the prime factorization of 42.
3,270581,70730,49376,88061,1,1,1,6078,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,6078,46303,,2x2x5,0,,2,2.0,Find the prime factorization of 20.
4,274496,70730,49334,88019,1,1,1,25820,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,25820,46303,,2x2x2,0,,1,1.0,Find the prime factorization of 8.
5,264268,70730,49358,88043,1,1,1,3793,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,3793,46303,,6x2,0,,17,17.0,Find the prime factorization of 12.
6,277537,70730,49386,88071,1,0,1,7337,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,7337,46303,,5 x 2 x 2,0,,5,5.0,Find the prime factorization of 20.
7,270581,70730,49357,88042,1,0,1,29964,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,29964,46303,,7x2x2,0,,5,5.0,Find the prime factorization of 28.
8,274903,70730,49299,87984,1,0,1,19547,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,19547,46303,,3x3x2,0,,4,4.0,Find the prime factorization of 18.
9,270581,70730,49401,88086,1,0,1,68969,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,68969,46303,,2x3x7,0,,1,1.0,Find the prime factorization of 42.
10,264268,70730,49400,88085,1,1,1,36630,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,36630,46303,,2x3x5,0,,7,7.0,Find the prime factorization of 30.
11,270581,70730,49319,88004,1,0,1,31769,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,31769,46303,,3x2x3,0,,3,3.0,Find the prime factorization of 18.
12,274496,70730,49318,88003,1,0,1,9273,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,8,9273,46303,,3x2x2,0,,4,4.0,Find the prime factorization of 12.
13,274903,70730,49366,88051,1,0,1,22635,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,22635,46303,,5x2x2,0,,4,4.0,Find the prime factorization of 20.
14,264268,70730,52149,91473,1,0,1,8527,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,8527,46303,,7x6,0,,10,10.0,Find the prime factorization of 42.
15,274496,70730,49372,88057,1,0,1,8707,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,8707,46303,,5x2x2,0,,6,6.0,Find the prime factorization of 20.
16,270581,70730,49402,88087,1,0,1,26895,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,26895,46303,,2x5x2,0,,2,2.0,Find the prime factorization of 20.
17,274496,70730,49318,88003,1,0,1,9273,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,8,9273,46303,,3x2x2,0,,4,4.0,Find the prime factorization of 12.
18,277537,70730,49280,87965,1,1,6,37671,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,4,4,104952,46303,,5*2*3,0,1.0,5,5.0,Find the prime factorization of 30.
19,264268,70730,52149,91473,1,0,1,8527,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,8527,46303,,7x6,0,,10,10.0,Find the prime factorization of 42.
20,277537,70730,49385,88070,1,1,1,12543,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,12543,46303,,2 x 2 x 3,0,,5,5.0,Find the prime factorization of 12.
21,264268,70730,49268,87953,1,0,1,8895,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,8895,46303,,2x2x2,0,,4,4.0,Find the prime factorization of 8.
22,264268,70730,49299,87984,1,0,1,50091,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,50091,46303,,2 x3 x 3,0,,2,2.0,Find the prime factorization of 18.
1,274496,79690,52146,91470,1,0,1,10922,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,10922,46303,,3 x 2 x 2,0,,3,3.0,Find the prime factorization of 12.
2,276006,79690,49362,88047,1,0,1,23010,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,23010,46303,,5x2x2,0,,2,2.0,Find the prime factorization of 20.
3,274496,79690,49402,88087,1,0,1,32793,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,32793,46303,,2x5x2,0,,1,1.0,Find the prime factorization of 20.
4,274496,79690,49374,88059,1,0,1,25406,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,25406,46303,,2x2x2,0,,1,1.0,Find the prime factorization of 8.
5,274903,79690,49282,87967,1,1,1,1111240,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,1111240,46303,,2x2x5,0,,1,1.0,Find the prime factorization of 20.
6,264268,79690,52144,91468,1,0,1,5721,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,5721,46303,,2 x 2 x 5,0,,10,10.0,Find the prime factorization of 20.
7,279933,79690,49384,88069,1,1,1,20563,tutor,fill_in_1,6928,13369,33,MasterySection,6928,84.0,Prime Number,60541,5450,0,4,20563,46303,,2 x 2 x 2,0,,1,1.0,Find the prime factorization of 8.
8,274903,79690,49397,88082,1,0,1,66048,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,66048,46303,,2x2x7,0,,5,5.0,Find the prime factorization of 28.
9,264268,79690,49390,88075,1,1,2,4029,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,27976,46303,,15x2,0,,11,11.0,Find the prime factorization of 30.
10,264268,79690,49388,88073,1,1,1,45896,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,45896,46303,,2x2x3,0,,7,7.0,Find the prime factorization of 12.
11,274903,79690,49295,87980,1,1,1,18161,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,18161,46303,,3 x 2 x 2,0,,3,3.0,Find the prime factorization of 12.
12,264268,79690,49399,88084,1,0,1,100196,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,100196,46303,,6x3,0,,23,23.0,Find the prime factorization of 18.
13,264268,79690,49298,87983,1,1,1,29757,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,29757,46303,,2x2x3,0,,7,7.0,Find the prime factorization of 12.
14,277537,79690,49363,88048,1,0,1,6383,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,6383,46303,,3 x 2 x 5,0,,8,8.0,Find the prime factorization of 30.
15,276006,79690,49396,88081,1,1,1,24786,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,24786,46303,,2x5x2,0,,3,3.0,Find the prime factorization of 20.
16,264268,79690,52147,91471,1,1,1,67360,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,67360,46303,,3x2x3,0,,9,9.0,Find the prime factorization of 18.
17,264268,79690,49351,88036,1,0,2,5616,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,21632,46303,,6x2,0,,3,3.0,Find the prime factorization of 12.
18,277537,79690,49294,87979,1,1,1,30313,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,30313,46303,,2x2x2,0,,1,1.0,Find the prime factorization of 8.
19,274903,79690,49372,88057,1,1,1,13161,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,13161,46303,,2x2x5,0,,2,2.0,Find the prime factorization of 20.
20,274903,79690,49386,88071,1,1,1,15008,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,15008,46303,,5x2x2,0,,4,4.0,Find the prime factorization of 20.
21,276996,79690,52143,91467,1,1,1,7406,tutor,fill_in_1,8120,12309,57,MasterySection,6928,84.0,Prime Number,35135,1357,0,4,7406,46303,,3x2x2,0,,3,3.0,Find the prime factorization of 12.
22,270581,79690,49379,88064,1,1,1,10399,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,10399,46303,,3x3x2,0,,3,3.0,Find the prime factorization of 18.
1,264268,70736,49300,87985,1,1,1,9633,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,9633,46303,,2 x 3 x 5,0,,4,4.0,Find the prime factorization of 30.
2,264268,70736,49303,87988,1,1,1,9314,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,9314,46303,,2 x 3 x 5,0,,9,9.0,Find the prime factorization of 30.
3,270581,70736,49278,87963,1,1,1,18427,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,18427,46303,,3x2x2,0,,2,2.0,Find the prime factorization of 12.
4,264268,70736,49300,87985,1,1,1,10663,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,10663,46303,,2 x 3 x 5,0,,7,7.0,Find the prime factorization of 30.
5,276996,70736,49403,88088,1,0,4,9938,tutor,fill_in_1,8120,12309,57,MasterySection,6928,84.0,Prime Number,35135,1357,4,4,95388,46303,,5 x 6,0,1.0,2,2.0,Find the prime factorization of 30.
6,270581,70736,49368,88053,1,0,1,11629,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,11629,46303,,3x2x2,0,,4,4.0,Find the prime factorization of 12.
7,264268,70736,49394,88079,1,0,1,12842,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,12842,46303,,2x2x2,0,,6,6.0,Find the prime factorization of 8.
8,270581,70736,52143,91467,1,1,1,11048,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,11048,46303,,3x2x2,0,,2,2.0,Find the prime factorization of 12.
9,276006,70736,49359,88044,1,1,1,23021,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,23021,46303,,2x3x3,0,,2,2.0,Find the prime factorization of 18.
10,270581,70736,49343,88028,1,1,1,12215,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,12215,46303,,3x5x2,0,,4,4.0,Find the prime factorization of 30.
11,277537,70736,49317,88002,1,0,1,20711,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,20711,46303,,7x2x2,0,,6,6.0,Find the prime factorization of 28.
12,274496,70736,49375,88060,1,1,1,11634,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,11634,46303,,2x3x2,0,,2,2.0,Find the prime factorization of 12.
13,264268,70736,52148,91472,1,0,1,7062,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,7062,46303,,15x2,0,,18,18.0,Find the prime factorization of 30.
14,270581,70736,49368,88053,1,1,1,22219,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,22219,46303,,2 x 3 x 2,0,,2,2.0,Find the prime factorization of 12.
15,265362,70736,49354,88039,1,1,1,53726,tutor,fill_in_1,6929,12351,59,MasterySection,6929,84.0,Prime Number,42999,2770,0,4,53726,46303,,5x2x2,0,,1,1.0,Find the prime factorization of 20.
1,264268,70745,49303,87988,1,1,1,14668,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,14668,46303,,2x3x5,0,,22,22.0,Find the prime factorization of 30.
2,264268,70745,49296,87981,1,1,2,4530,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,7883,46303,,5x20,0,,18,18.0,Find the prime factorization of 100.
3,274903,70745,49368,88053,1,1,1,9327,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,9327,46303,,2x2x3,0,,4,4.0,Find the prime factorization of 12.
4,277537,70745,49359,88044,1,0,1,6221,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,6221,46303,,3x3x2,0,,3,3.0,Find the prime factorization of 18.
5,279933,70745,49280,87965,1,0,1,54272,tutor,fill_in_1,6928,13369,33,MasterySection,6928,84.0,Prime Number,60541,5450,0,4,54272,46303,,5x3x2,0,,5,5.0,Find the prime factorization of 30.
6,277537,70745,49322,88007,1,0,1,8242,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,8242,46303,,2x2x5,0,,8,8.0,Find the prime factorization of 20.
7,277537,70745,49336,88021,1,0,1,24502,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,24502,46303,,5x2x2,0,,1,1.0,Find the prime factorization of 20.
8,270581,70745,49343,88028,1,1,1,12215,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,12215,46303,,3x5x2,0,,4,4.0,Find the prime factorization of 30.
9,264268,70745,49394,88079,1,1,1,9205,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,9205,46303,,2x2x2,0,,2,2.0,Find the prime factorization of 8.
10,264268,70745,52149,91473,1,0,1,84723,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,84723,46303,,3x2x7,0,,8,8.0,Find the prime factorization of 42.
11,264268,70745,49300,87985,1,0,1,9633,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,9633,46303,,2 x 3 x 5,0,,4,4.0,Find the prime factorization of 30.
12,274496,70745,49368,88053,1,1,1,12719,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,12719,46303,,2x3x2,0,,4,4.0,Find the prime factorization of 12.
13,274903,70745,49302,87987,1,1,5,34226,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,4,4,141268,46303,,1*2*4*5*10*20,0,1.0,1,1.0,Find the prime factorization of 8000.
14,291452,70745,49354,88039,1,1,1,53726,tutor,fill_in_1,6929,14415,59,MasterySection,6929,84.0,Prime Number,69274,2770,0,4,53726,46303,,5x2x2,0,,1,1.0,Find the prime factorization of 20.
15,264268,70745,49281,87966,1,1,1,19367,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,19367,46303,,2x3x7,0,,7,7.0,Find the prime factorization of 42.
16,274496,70745,49373,88058,1,1,1,11797,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,11797,46303,,5x3x2,0,,3,3.0,Find the prime factorization of 30.
17,274903,70745,52150,91474,1,1,1,6625,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,6625,46303,,5x2x2,0,,4,4.0,Find the prime factorization of 20.
18,270581,70745,49376,88061,1,0,1,6078,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,6078,46303,,2x2x5,0,,2,2.0,Find the prime factorization of 20.
19,270581,70745,49358,88043,1,1,1,13754,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,13754,46303,,2x3x2,0,,2,2.0,Find the prime factorization of 12.
20,277537,70745,49364,88049,1,1,1,7469,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,7469,46303,,2x2x2,0,,5,5.0,Find the prime factorization of 8.
21,274903,70745,49348,88033,1,1,2,29051,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,1,4,36209,46303,,2x4x2,0,0.0,2,2.0,Find the prime factorization of 16.
22,264268,70745,49296,87981,1,0,2,4530,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,7883,46303,,5x20,0,,18,18.0,Find the prime factorization of 100.
23,276006,70745,49362,88047,1,0,1,23010,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,23010,46303,,5x2x2,0,,2,2.0,Find the prime factorization of 20.
1,274496,70746,49295,87980,1,0,1,65727,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,65727,46303,,2 x 2 x 3,0,,1,1.0,Find the prime factorization of 12.
2,274903,70746,49397,88082,1,0,1,66048,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,66048,46303,,2x2x7,0,,5,5.0,Find the prime factorization of 28.
3,264268,70746,49381,88066,1,1,1,22514,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,22514,46303,,7x6,0,,9,9.0,Find the prime factorization of 42.
4,276996,70746,49369,88054,1,1,3,24047,tutor,fill_in_1,8120,12309,57,MasterySection,6928,84.0,Prime Number,35135,1357,0,4,74077,46303,,2x2x4,0,,2,2.0,Find the prime factorization of 16.
5,277537,70746,49334,88019,1,0,2,16162,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,26021,46303,,2*2*2,0,,1,1.0,Find the prime factorization of 8.
6,264268,70746,49380,88065,1,0,1,10996,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,10996,46303,,2 x 3 x 5,0,,8,8.0,Find the prime factorization of 30.
7,274903,70746,49400,88085,1,0,1,22526,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,22526,46303,,2x5x3,0,,4,4.0,Find the prime factorization of 30.
8,264268,70746,49374,88059,1,1,1,13320,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,13320,46303,,2x2x2,0,,19,19.0,Find the prime factorization of 8.
9,277537,70746,49268,87953,1,0,1,8793,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,8793,46303,,2x2x2,0,,4,4.0,Find the prime factorization of 8.
10,264268,70746,49339,88024,1,0,1,38806,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,38806,46303,,2x3x3,0,,4,4.0,Find the prime factorization of 18.
11,274496,70746,49321,88006,1,1,4,41106,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,3,4,126651,46303,,2x2x2x2x3,0,0.0,1,1.0,Find the prime factorization of 48.
12,274903,70746,49295,87980,1,0,1,18161,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,18161,46303,,3 x 2 x 2,0,,3,3.0,Find the prime factorization of 12.
13,274903,70746,49296,87981,1,0,1,128726,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,128726,46303,,2x2x5,0,,1,1.0,Find the prime factorization of 20.
14,276006,70746,49274,87959,1,0,1,10005,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,10005,46303,,2x2x5,0,,2,2.0,Find the prime factorization of 20.
15,264268,70746,49372,88057,1,0,1,31986,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,31986,46303,,2x2x5,0,,4,4.0,Find the prime factorization of 20.
16,264268,70746,49360,88045,1,0,1,39998,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,39998,46303,,2x5x3,0,,10,10.0,Find the prime factorization of 30.
17,264268,70746,49390,88075,1,0,1,47034,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,47034,46303,,2 x 3 x 5,0,,1,1.0,Find the prime factorization of 30.
18,264268,70746,49403,88088,1,1,1,20261,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,20261,46303,,2x3x5,0,,9,9.0,Find the prime factorization of 30.
19,264268,70746,49298,87983,1,0,1,11463,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,11463,46303,,2x3x3,0,,6,6.0,Find the prime factorization of 18.
20,270581,70746,52148,91472,1,1,1,4926,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,4926,46303,,5x2x3,0,,4,4.0,Find the prime factorization of 30.
21,276006,70746,49318,88003,1,0,1,6101,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,8,6101,46303,,3x2x2,0,,3,3.0,Find the prime factorization of 12.
22,270581,70746,49376,88061,1,1,1,6078,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,6078,46303,,2x2x5,0,,2,2.0,Find the prime factorization of 20.
23,276006,70746,49299,87984,1,1,1,16404,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,16404,46303,,2x3x3,0,,3,3.0,Find the prime factorization of 18.
1,264268,79608,49294,87979,1,0,1,7424,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,7424,46303,,2x2x2,0,,10,10.0,Find the prime factorization of 8.
2,276006,79608,49396,88081,1,0,1,24786,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,24786,46303,,2x5x2,0,,3,3.0,Find the prime factorization of 20.
3,264268,79608,49318,88003,1,1,1,13142,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,8,13142,46303,,3x4,0,,9,9.0,Find the prime factorization of 12.
4,264268,79608,49374,88059,1,0,1,4586,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,4586,46303,,4x2,0,,16,16.0,Find the prime factorization of 8.
5,264268,79608,49369,88054,1,0,1,18359,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,18359,46303,,2 x 3 x 3,0,,3,3.0,Find the prime factorization of 18.
6,276996,79608,49401,88086,1,0,2,49171,tutor,fill_in_1,8120,12309,57,MasterySection,6928,84.0,Prime Number,35135,1357,4,4,67748,46303,,7x6,0,1.0,1,1.0,Find the prime factorization of 42.
7,264268,79608,49268,87953,1,0,1,8862,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,8862,46303,,2x2x2,0,,6,6.0,Find the prime factorization of 8.
8,270581,79608,49318,88003,1,0,1,176223,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,8,176223,46303,,2x2x3,0,,1,1.0,Find the prime factorization of 12.
9,270581,79608,49315,88000,1,0,1,57891,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,57891,46303,,3 x 2 x 2,0,,2,2.0,Find the prime factorization of 12.
10,264268,79608,49364,88049,1,0,1,20461,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,20461,46303,,2x2x2,0,,3,3.0,Find the prime factorization of 8.
11,264268,79608,49367,88052,1,1,1,12034,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,12034,46303,,7x2x2,0,,10,10.0,Find the prime factorization of 28.
12,274496,79608,49394,88079,1,0,1,20810,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,20810,46303,,2x2x2,0,,1,1.0,Find the prime factorization of 8.
13,277537,79608,49280,87965,1,1,6,37671,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,4,4,104952,46303,,5*2*3,0,1.0,5,5.0,Find the prime factorization of 30.
14,274496,79608,49393,88078,1,1,1,8603,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,8603,46303,,2 x 5 x 3,0,,4,4.0,Find the prime factorization of 30.
15,276996,79608,49271,87956,1,1,2,13859,tutor,fill_in_1,8120,12309,57,MasterySection,6928,84.0,Prime Number,35135,1357,0,4,48670,46303,,4x2x3,0,,4,4.0,Find the prime factorization of 24.
